feature,method,model,score,score_type,selected,Method
% Students Tested Math - Grade 6 2018-2019,Permutation Importance,Ridge,-0.00886699507389166,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 6 2020-2021,Permutation Importance,Ridge,-0.0009852216748768682,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 6 2021-2022,Permutation Importance,Ridge,0.0009852216748768238,importances_mean,1,Permutation Importance - Ridge
% Students Tested Math - Grade 7 2018-2019,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 7 2020-2021,Permutation Importance,Ridge,-0.005911330049261121,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 7 2021-2022,Permutation Importance,Ridge,-0.002955665024630583,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 8 2018-2019,Permutation Importance,Ridge,-0.0019704433497536923,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 8 2020-2021,Permutation Importance,Ridge,-0.004926108374384253,importances_mean,0,Permutation Importance - Ridge
% Students Tested Math - Grade 8 2021-2022,Permutation Importance,Ridge,-0.0009852216748768682,importances_mean,0,Permutation Importance - Ridge
% Title I Eligible School 2018-2019,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
% Title I Eligible School 2020-2021,Permutation Importance,Ridge,-0.005911330049261121,importances_mean,0,Permutation Importance - Ridge
% Title I Eligible School 2021-2022,Permutation Importance,Ridge,-0.005911330049261121,importances_mean,0,Permutation Importance - Ridge
% White Students 2018-2019,Permutation Importance,Ridge,-0.003940886699507406,importances_mean,0,Permutation Importance - Ridge
% White Students 2020-2021,Permutation Importance,Ridge,-0.0019704433497536923,importances_mean,0,Permutation Importance - Ridge
% White Students 2021-2022,Permutation Importance,Ridge,-0.004926108374384253,importances_mean,0,Permutation Importance - Ridge
Total Staff 2018-2019,Permutation Importance,Ridge,-0.0009852216748768682,importances_mean,0,Permutation Importance - Ridge
Total Staff 2020-2021,Permutation Importance,Ridge,0.005911330049261076,importances_mean,1,Permutation Importance - Ridge
Total Staff 2021-2022,Permutation Importance,Ridge,-0.010837438423645374,importances_mean,0,Permutation Importance - Ridge
Total Students 2018-2019,Permutation Importance,Ridge,0.002955665024630538,importances_mean,1,Permutation Importance - Ridge
Total Students 2020-2021,Permutation Importance,Ridge,0.0,importances_mean,0,Permutation Importance - Ridge
Total Students 2021-2022,Permutation Importance,Ridge,0.0009852216748768238,importances_mean,1,Permutation Importance - Ridge
Total Teachers 2018-2019,Permutation Importance,Ridge,0.011822660098522153,importances_mean,1,Permutation Importance - Ridge
Total Teachers 2020-2021,Permutation Importance,Ridge,0.012807881773399,importances_mean,1,Permutation Importance - Ridge
Total Teachers 2021-2022,Permutation Importance,Ridge,-0.005911330049261121,importances_mean,0,Permutation Importance - Ridge
Per Capita Income,Permutation Importance,Ridge,-0.010837438423645396,importances_mean,0,Permutation Importance - Ridge
Median Household Income,Permutation Importance,Ridge,0.014778325123152691,importances_mean,1,Permutation Importance - Ridge
Average Annual Pay,Permutation Importance,Ridge,-0.005911330049261099,importances_mean,0,Permutation Importance - Ridge
% of Population in Poverty,Permutation Importance,Ridge,-0.003940886699507429,importances_mean,0,Permutation Importance - Ridge
% of Population Under 18 in Poverty,Permutation Importance,Ridge,-0.007881773399014812,importances_mean,0,Permutation Importance - Ridge
CARES ESSER I 20 NORM,RFE,Ridge,5.0,ranking,0,RFE - Ridge
CRRSA ESSER II 21 NORM,RFE,Ridge,93.0,ranking,0,RFE - Ridge
ARP ESSER III 21 NORM,RFE,Ridge,6.0,ranking,0,RFE - Ridge
Average Score Math White Grade 3 2018-2019,RFE,Ridge,213.0,ranking,0,RFE - Ridge
Average Score Math White Grade 4 2018-2019,RFE,Ridge,159.0,ranking,0,RFE - Ridge
Average Score Math White Grade 5 2018-2019,RFE,Ridge,235.0,ranking,0,RFE - Ridge
Average Score Math White Grade 6 2018-2019,RFE,Ridge,48.0,ranking,0,RFE - Ridge
Average Score Math White Grade 7 2018-2019,RFE,Ridge,148.0,ranking,0,RFE - Ridge
Average Score Math White Grade 8 2018-2019,RFE,Ridge,139.0,ranking,0,RFE - Ridge
Average Score Math White Grade 3 2020-2021,RFE,Ridge,58.0,ranking,0,RFE - Ridge
Average Score Math White Grade 4 2020-2021,RFE,Ridge,100.0,ranking,0,RFE - Ridge
Average Score Math White Grade 5 2020-2021,RFE,Ridge,177.0,ranking,0,RFE - Ridge
Average Score Math White Grade 6 2020-2021,RFE,Ridge,86.0,ranking,0,RFE - Ridge
Average Score Math White Grade 7 2020-2021,RFE,Ridge,88.0,ranking,0,RFE - Ridge
Average Score Math White Grade 8 2020-2021,RFE,Ridge,47.0,ranking,0,RFE - Ridge
Average Score Math All Grade 3 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 4 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 5 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 6 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 7 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 8 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 3 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 4 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 5 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 6 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 7 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math All Grade 8 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Math Free Lunch Grade 3 2018-2019,RFE,Ridge,35.0,ranking,0,RFE - Ridge
Average Score Math Free Lunch Grade 4 2018-2019,RFE,Ridge,68.0,ranking,0,RFE - Ridge
Average Score Math Free Lunch Grade 5 2018-2019,RFE,Ridge,118.0,ranking,0,RFE - Ridge
Average Score Math Free Lunch Grade 6 2018-2019,RFE,Ridge,94.0,ranking,0,RFE - Ridge
Average Score Math Free Lunch Grade 7 2018-2019,RFE,Ridge,95.0,ranking,0,RFE - Ridge
Average Score Math Free Lunch Grade 8 2018-2019,RFE,Ridge,107.0,ranking,0,RFE - Ridge
Average Score Math Free Lunch Grade 3 2020-2021,RFE,Ridge,127.0,ranking,0,RFE - Ridge
Average Score Math Free Lunch Grade 4 2020-2021,RFE,Ridge,27.0,ranking,0,RFE - Ridge
Average Score Math Free Lunch Grade 5 2020-2021,RFE,Ridge,64.0,ranking,0,RFE - Ridge
Average Score Math Free Lunch Grade 6 2020-2021,RFE,Ridge,30.0,ranking,0,RFE - Ridge
Average Score Math Free Lunch Grade 7 2020-2021,RFE,Ridge,39.0,ranking,0,RFE - Ridge
Average Score Math Free Lunch Grade 8 2020-2021,RFE,Ridge,77.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 3 2018-2019,RFE,Ridge,250.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 4 2018-2019,RFE,Ridge,157.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 5 2018-2019,RFE,Ridge,214.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 6 2018-2019,RFE,Ridge,225.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 7 2018-2019,RFE,Ridge,184.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 8 2018-2019,RFE,Ridge,129.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 3 2020-2021,RFE,Ridge,231.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 4 2020-2021,RFE,Ridge,23.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 5 2020-2021,RFE,Ridge,153.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 6 2020-2021,RFE,Ridge,158.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 7 2020-2021,RFE,Ridge,171.0,ranking,0,RFE - Ridge
Average Score Math Hispanic Grade 8 2020-2021,RFE,Ridge,247.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 3 2018-2019,RFE,Ridge,40.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 4 2018-2019,RFE,Ridge,14.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 5 2018-2019,RFE,Ridge,18.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 6 2018-2019,RFE,Ridge,183.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 7 2018-2019,RFE,Ridge,36.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 8 2018-2019,RFE,Ridge,109.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 3 2020-2021,RFE,Ridge,13.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 4 2020-2021,RFE,Ridge,150.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 5 2020-2021,RFE,Ridge,75.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 6 2020-2021,RFE,Ridge,41.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 7 2020-2021,RFE,Ridge,82.0,ranking,0,RFE - Ridge
Average Score Math Poverty Grade 8 2020-2021,RFE,Ridge,76.0,ranking,0,RFE - Ridge
Average Score Math T1 Grade 3 2018-2019,RFE,Ridge,189.0,ranking,0,RFE - Ridge
Average Score Math T1 Grade 4 2018-2019,RFE,Ridge,57.0,ranking,0,RFE - Ridge
Average Score Math T1 Grade 5 2018-2019,RFE,Ridge,195.0,ranking,0,RFE - Ridge
Average Score Math T1 Grade 6 2018-2019,RFE,Ridge,106.0,ranking,0,RFE - Ridge
Average Score Math T1 Grade 3 2020-2021,RFE,Ridge,111.0,ranking,0,RFE - Ridge
Average Score Math T1 Grade 4 2020-2021,RFE,Ridge,54.0,ranking,0,RFE - Ridge
Average Score Math T1 Grade 5 2020-2021,RFE,Ridge,60.0,ranking,0,RFE - Ridge
Average Score Math T1 Grade 6 2020-2021,RFE,Ridge,236.0,ranking,0,RFE - Ridge
Average Score Reading White Grade 5 2018-2019,RFE,Ridge,206.0,ranking,0,RFE - Ridge
Average Score Reading White Grade 6 2018-2019,RFE,Ridge,199.0,ranking,0,RFE - Ridge
Average Score Reading White Grade 7 2018-2019,RFE,Ridge,243.0,ranking,0,RFE - Ridge
Average Score Reading White Grade 8 2018-2019,RFE,Ridge,46.0,ranking,0,RFE - Ridge
Average Score Reading White Grade 3 2020-2021,RFE,Ridge,169.0,ranking,0,RFE - Ridge
Average Score Reading White Grade 4 2020-2021,RFE,Ridge,99.0,ranking,0,RFE - Ridge
Average Score Reading White Grade 5 2020-2021,RFE,Ridge,28.0,ranking,0,RFE - Ridge
Average Score Reading White Grade 6 2020-2021,RFE,Ridge,196.0,ranking,0,RFE - Ridge
Average Score Reading White Grade 7 2020-2021,RFE,Ridge,87.0,ranking,0,RFE - Ridge
Average Score Reading White Grade 8 2020-2021,RFE,Ridge,205.0,ranking,0,RFE - Ridge
Average Score Reading All Grade 3 2018-2019,RFE,Ridge,80.0,ranking,0,RFE - Ridge
Average Score Reading All Grade 4 2018-2019,RFE,Ridge,32.0,ranking,0,RFE - Ridge
Average Score Reading All Grade 5 2018-2019,RFE,Ridge,15.0,ranking,0,RFE - Ridge
Average Score Reading All Grade 6 2018-2019,RFE,Ridge,25.0,ranking,0,RFE - Ridge
Average Score Reading All Grade 7 2018-2019,RFE,Ridge,81.0,ranking,0,RFE - Ridge
Average Score Reading All Grade 8 2018-2019,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Reading All Grade 3 2020-2021,RFE,Ridge,10.0,ranking,0,RFE - Ridge
Average Score Reading All Grade 4 2020-2021,RFE,Ridge,2.0,ranking,0,RFE - Ridge
Average Score Reading All Grade 5 2020-2021,RFE,Ridge,53.0,ranking,0,RFE - Ridge
Average Score Reading All Grade 6 2020-2021,RFE,Ridge,104.0,ranking,0,RFE - Ridge
Average Score Reading All Grade 7 2020-2021,RFE,Ridge,21.0,ranking,0,RFE - Ridge
Average Score Reading All Grade 8 2020-2021,RFE,Ridge,1.0,ranking,1,RFE - Ridge
Average Score Reading Free Lunch Grade 3 2018-2019,RFE,Ridge,34.0,ranking,0,RFE - Ridge
Average Score Reading Free Lunch Grade 4 2018-2019,RFE,Ridge,253.0,ranking,0,RFE - Ridge
Average Score Reading Free Lunch Grade 5 2018-2019,RFE,Ridge,119.0,ranking,0,RFE - Ridge
Average Score Reading Free Lunch Grade 6 2018-2019,RFE,Ridge,83.0,ranking,0,RFE - Ridge
Average Score Reading Free Lunch Grade 7 2018-2019,RFE,Ridge,96.0,ranking,0,RFE - Ridge
Average Score Reading Free Lunch Grade 8 2018-2019,RFE,Ridge,234.0,ranking,0,RFE - Ridge
Average Score Reading Free Lunch Grade 3 2020-2021,RFE,Ridge,203.0,ranking,0,RFE - Ridge
Average Score Reading Free Lunch Grade 4 2020-2021,RFE,Ridge,179.0,ranking,0,RFE - Ridge
Average Score Reading Free Lunch Grade 5 2020-2021,RFE,Ridge,138.0,ranking,0,RFE - Ridge
Average Score Reading Free Lunch Grade 6 2020-2021,RFE,Ridge,29.0,ranking,0,RFE - Ridge
Average Score Reading Free Lunch Grade 7 2020-2021,RFE,Ridge,38.0,ranking,0,RFE - Ridge
Average Score Reading Free Lunch Grade 8 2020-2021,RFE,Ridge,229.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 3 2018-2019,RFE,Ridge,219.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 4 2018-2019,RFE,Ridge,185.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 5 2018-2019,RFE,Ridge,176.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 6 2018-2019,RFE,Ridge,151.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 7 2018-2019,RFE,Ridge,248.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 8 2018-2019,RFE,Ridge,130.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 3 2020-2021,RFE,Ridge,155.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 4 2020-2021,RFE,Ridge,24.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 5 2020-2021,RFE,Ridge,152.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 6 2020-2021,RFE,Ridge,156.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 7 2020-2021,RFE,Ridge,172.0,ranking,0,RFE - Ridge
Average Score Reading Hispanic Grade 8 2020-2021,RFE,Ridge,166.0,ranking,0,RFE - Ridge
Average Score Reading Poverty Grade 3 2018-2019,RFE,Ridge,120.0,ranking,0,RFE - Ridge
Average Score Reading Poverty Grade 4 2018-2019,RFE,Ridge,143.0,ranking,0,RFE - Ridge
Average Score Reading Poverty Grade 5 2018-2019,RFE,Ridge,19.0,ranking,0,RFE - Ridge
Average Score Reading Poverty Grade 6 2018-2019,RFE,Ridge,97.0,ranking,0,RFE - Ridge
Average Score Reading Poverty Grade 7 2018-2019,RFE,Ridge,37.0,ranking,0,RFE - Ridge
Average Score Reading Poverty Grade 8 2018-2019,RFE,Ridge,108.0,ranking,0,RFE - Ridge
